date,sst
2002-06-16,25.16192626953125
2002-07-16,24.199188232421875
2002-08-16,23.77789306640625
2002-09-16,23.027191162109375
2002-10-16,24.184173583984375
2002-11-16,24.728973388671875
2002-12-16,25.28155517578125
2003-01-16,25.62933349609375
2003-02-16,26.908294677734375
2003-03-16,27.612060546875
2003-04-16,27.358612060546875
2003-05-16,26.3966064453125
2003-06-16,25.1048583984375
2003-07-16,24.2298583984375
2003-08-16,23.709014892578125
2003-09-16,23.2608642578125
2003-10-16,24.100372314453125
2003-11-16,24.63653564453125
2003-12-16,25.896484375
2004-01-16,25.9134521484375
2004-02-16,26.959503173828125
2004-03-16,27.7574462890625
2004-04-16,26.61627197265625
2004-05-16,25.64630126953125
2004-06-16,24.87451171875
2004-07-16,23.7109375
2004-08-16,23.2659912109375
2004-09-16,23.4051513671875
2004-10-16,24.230926513671875
2004-11-16,24.860931396484375
2004-12-16,25.731781005859375
2005-01-16,26.268768310546875
2005-02-16,26.656585693359375
2005-03-16,26.852325439453125
2005-04-16,27.46429443359375
2005-05-16,26.09735107421875
2005-06-16,24.73052978515625
2005-07-16,23.485015869140625
2005-08-16,23.470855712890625
2005-09-16,23.667022705078125
2005-10-16,24.286163330078125
2005-11-16,24.7012939453125
2005-12-16,25.32135009765625
2006-01-16,26.644622802734375
2006-02-16,26.74188232421875
2006-03-16,26.70379638671875
2006-04-16,26.521942138671875
2006-05-16,24.8642578125
2006-06-16,23.857208251953125
2006-07-16,22.809356689453125
2006-08-16,22.8985595703125
2006-09-16,22.47125244140625
2006-10-16,23.049774169921875
2006-11-16,23.977020263671875
2006-12-16,24.822357177734375
2007-01-16,25.076324462890625
2007-02-16,26.36138916015625
2007-03-16,26.893096923828125
2007-04-16,27.152191162109375
2007-05-16,24.635589599609375
2007-06-16,23.5054931640625
2007-07-16,23.1314697265625
2007-08-16,22.83331298828125
2007-09-16,22.861572265625
2007-10-16,23.0087890625
2007-11-16,23.870697021484375
2007-12-16,24.725738525390625
2008-01-16,25.368011474609375
2008-02-16,25.89849853515625
2008-03-16,26.96942138671875
2008-04-16,26.77069091796875
2008-05-16,24.82330322265625
2008-06-16,23.6900634765625
2008-07-16,22.717315673828125
2008-08-16,22.908660888671875
2008-09-16,22.731964111328125
2008-10-16,23.6304931640625
2008-11-16,24.3994140625
2008-12-16,24.8154296875
2009-01-16,26.257354736328125
2009-02-16,26.3392333984375
2009-03-16,27.185577392578125
2009-04-16,26.51422119140625
2009-05-16,25.4283447265625
2009-06-16,23.3997802734375
2009-07-16,23.116729736328125
2009-08-16,23.3543701171875
2009-09-16,23.701446533203125
2009-10-16,24.586395263671875
2009-11-16,25.074127197265625
2009-12-16,25.8963623046875
2010-01-16,26.743194580078125
2010-02-16,27.42486572265625
2010-03-16,27.0557861328125
2010-04-16,26.60015869140625
2010-05-16,25.432952880859375
2010-06-16,23.591217041015625
2010-07-16,23.34210205078125
2010-08-16,22.5074462890625
2010-09-16,22.216033935546875
2010-10-16,22.1507568359375
2010-11-16,24.272308349609375
2010-12-16,25.497589111328125
2011-01-16,26.10321044921875
2011-02-16,26.583465576171875
2011-03-16,26.446380615234375
2011-04-16,27.02960205078125
2011-05-16,24.6920166015625
2011-06-16,23.142974853515625
2011-07-16,22.488800048828125
2011-08-16,22.2030029296875
2011-09-16,22.012237548828125
2011-10-16,23.2288818359375
2011-11-16,23.21807861328125
2011-12-16,24.62066650390625
2012-01-16,24.990814208984375
2012-02-16,25.77825927734375
2012-03-16,26.182708740234375
2012-04-16,25.90997314453125
2012-05-16,24.3564453125
2012-06-16,23.658111572265625
2012-07-16,22.980743408203125
2012-08-16,23.00689697265625
2012-09-16,22.39532470703125
2012-10-16,22.86578369140625
2012-11-16,24.70465087890625
2012-12-16,25.64764404296875
2013-01-16,26.036956787109375
2013-02-16,26.188934326171875
2013-03-16,26.316619873046875
2013-04-16,25.979949951171875
2013-05-16,24.66748046875
2013-06-16,23.92822265625
2013-07-16,23.269378662109375
2013-08-16,22.563232421875
2013-09-16,22.66693115234375
2013-10-16,23.65789794921875
2013-11-16,24.25836181640625
2013-12-16,24.326416015625
2014-01-16,25.963623046875
2014-02-16,26.791229248046875
2014-03-16,26.33740234375
2014-04-16,26.084381103515625
2014-05-16,24.9649658203125
2014-06-16,24.0614013671875
2014-07-16,23.277435302734375
2014-08-16,22.587432861328125
2014-09-16,22.57623291015625
2014-10-16,22.9022216796875
2014-11-16,24.4661865234375
2014-12-16,24.49383544921875
2015-01-16,25.85125732421875
2015-02-16,25.32037353515625
2015-03-16,26.352142333984375
2015-04-16,26.439056396484375
2015-05-16,24.809906005859375
2015-06-16,23.8494873046875
2015-07-16,23.199981689453125
2015-08-16,23.08306884765625
2015-09-16,23.090667724609375
2015-10-16,23.7745361328125
2015-11-16,24.8753662109375
2015-12-16,25.954254150390625
2016-01-16,26.040313720703125
2016-02-16,26.092437744140625
2016-03-16,26.80859375
2016-04-16,26.82086181640625
2016-05-16,25.117828369140625
2016-06-16,23.141815185546875
2016-07-16,22.643157958984375
2016-08-16,22.782379150390625
2016-09-16,22.772064208984375
2016-10-16,23.57525634765625
2016-11-16,23.319061279296875
2016-12-16,25.157623291015625
2017-01-16,25.613922119140625
2017-02-16,26.75543212890625
2017-03-16,26.111785888671875
2017-04-16,26.427581787109375
2017-05-16,24.979248046875
2017-06-16,23.31707763671875
2017-07-16,23.11505126953125
2017-08-16,22.583038330078125
2017-09-16,22.69305419921875
2017-10-16,23.154388427734375
2017-11-16,23.499786376953125
2017-12-16,24.965484619140625
