date,sst
2002-06-16,10.874359130859375
2002-07-16,15.8319091796875
2002-08-16,17.17120361328125
2002-09-16,15.307861328125
2002-10-16,12.762359619140625
2002-11-16,9.25848388671875
2002-12-16,6.5391845703125
2003-01-16,4.041290283203125
2003-02-16,2.055877685546875
2003-03-16,2.465423583984375
2003-04-16,3.440155029296875
2003-05-16,7.2474365234375
2003-06-16,11.537200927734375
2003-07-16,14.949737548828125
2003-08-16,16.5609130859375
2003-09-16,14.956298828125
2003-10-16,11.846710205078125
2003-11-16,8.67547607421875
2003-12-16,5.664337158203125
2004-01-16,3.77435302734375
2004-02-16,1.4149169921875
2004-03-16,1.666961669921875
2004-04-16,4.22027587890625
2004-05-16,7.270050048828125
2004-06-16,10.399688720703125
2004-07-16,13.690032958984375
2004-08-16,15.354095458984375
2004-09-16,14.293365478515625
2004-10-16,11.15325927734375
2004-11-16,8.001068115234375
2004-12-16,5.90032958984375
2005-01-16,3.546875
2005-02-16,1.002899169921875
2005-03-16,1.969573974609375
2005-04-16,5.05999755859375
2005-05-16,7.370086669921875
2005-06-16,11.41253662109375
2005-07-16,14.894805908203125
2005-08-16,17.02593994140625
2005-09-16,15.115234375
2005-10-16,11.75372314453125
2005-11-16,9.220062255859375
2005-12-16,6.486297607421875
2006-01-16,4.707305908203125
2006-02-16,3.808319091796875
2006-03-16,3.447296142578125
2006-04-16,5.5439453125
2006-05-16,9.001953125
2006-06-16,13.35333251953125
2006-07-16,17.332061767578125
2006-08-16,16.821990966796875
2006-09-16,14.889404296875
2006-10-16,12.178375244140625
2006-11-16,9.75299072265625
2006-12-16,8.3193359375
2007-01-16,6.43280029296875
2007-02-16,4.51226806640625
2007-03-16,2.892730712890625
2007-04-16,4.102325439453125
2007-05-16,8.43707275390625
2007-06-16,12.147918701171875
2007-07-16,15.59228515625
2007-08-16,16.32586669921875
2007-09-16,14.535552978515625
2007-10-16,12.520111083984375
2007-11-16,8.781097412109375
2007-12-16,5.644927978515625
2008-01-16,3.73931884765625
2008-02-16,2.512847900390625
2008-03-16,2.58660888671875
2008-04-16,5.71002197265625
2008-05-16,8.627044677734375
2008-06-16,12.79583740234375
2008-07-16,17.148284912109375
2008-08-16,16.20660400390625
2008-09-16,14.44891357421875
2008-10-16,11.84808349609375
2008-11-16,8.987823486328125
2008-12-16,6.601409912109375
2009-01-16,4.505645751953125
2009-02-16,2.53155517578125
2009-03-16,2.257080078125
2009-04-16,4.93927001953125
2009-05-16,8.5462646484375
2009-06-16,11.662384033203125
2009-07-16,14.621612548828125
2009-08-16,17.742156982421875
2009-09-16,14.468170166015625
2009-10-16,11.32525634765625
2009-11-16,9.621795654296875
2009-12-16,7.71771240234375
2010-01-16,4.89739990234375
2010-02-16,3.243988037109375
2010-03-16,4.037689208984375
2010-04-16,6.56292724609375
2010-05-16,9.11822509765625
2010-06-16,13.193817138671875
2010-07-16,16.799346923828125
2010-08-16,16.68841552734375
2010-09-16,14.895538330078125
2010-10-16,12.0484619140625
2010-11-16,9.61590576171875
2010-12-16,7.3453369140625
2011-01-16,4.7674560546875
2011-02-16,3.8746337890625
2011-03-16,2.92901611328125
2011-04-16,4.823211669921875
2011-05-16,8.418609619140625
2011-06-16,12.43316650390625
2011-07-16,16.657501220703125
2011-08-16,16.5806884765625
2011-09-16,16.33697509765625
2011-10-16,12.93841552734375
2011-11-16,10.31524658203125
2011-12-16,8.485107421875
2012-01-16,6.59234619140625
2012-02-16,4.990203857421875
2012-03-16,4.745086669921875
2012-04-16,6.382720947265625
2012-05-16,10.31005859375
2012-06-16,13.801544189453125
2012-07-16,17.40570068359375
2012-08-16,18.41302490234375
2012-09-16,15.643646240234375
2012-10-16,13.031219482421875
2012-11-16,10.70562744140625
2012-12-16,8.830535888671875
2013-01-16,7.4156494140625
2013-02-16,4.892059326171875
2013-03-16,4.08270263671875
2013-04-16,5.821075439453125
2013-05-16,9.338592529296875
2013-06-16,12.9168701171875
2013-07-16,16.90155029296875
2013-08-16,16.257659912109375
2013-09-16,14.72088623046875
2013-10-16,12.930389404296875
2013-11-16,9.85009765625
2013-12-16,6.432373046875
2014-01-16,3.928863525390625
2014-02-16,3.02032470703125
2014-03-16,1.838104248046875
2014-04-16,3.99334716796875
2014-05-16,7.98992919921875
2014-06-16,12.888702392578125
2014-07-16,16.073974609375
2014-08-16,16.8843994140625
2014-09-16,15.031097412109375
2014-10-16,12.713714599609375
2014-11-16,10.5916748046875
2014-12-16,7.583526611328125
2015-01-16,6.148956298828125
2015-02-16,3.02630615234375
2015-03-16,2.4404296875
2015-04-16,3.84503173828125
2015-05-16,7.836578369140625
2015-06-16,11.42364501953125
2015-07-16,14.98162841796875
2015-08-16,17.364288330078125
2015-09-16,15.85894775390625
2015-10-16,11.96221923828125
2015-11-16,10.060302734375
2015-12-16,8.285858154296875
2016-01-16,6.056854248046875
2016-02-16,3.9425048828125
2016-03-16,3.92071533203125
2016-04-16,5.4892578125
2016-05-16,8.718292236328125
2016-06-16,13.000030517578125
2016-07-16,16.4945068359375
2016-08-16,17.3228759765625
2016-09-16,15.83306884765625
2016-10-16,13.048004150390625
2016-11-16,10.84783935546875
2016-12-16,8.674102783203125
2017-01-16,6.577484130859375
2017-02-16,4.495941162109375
2017-03-16,3.0833740234375
2017-04-16,5.2694091796875
2017-05-16,7.755859375
2017-06-16,12.40216064453125
2017-07-16,15.866424560546875
2017-08-16,16.090789794921875
2017-09-16,14.63653564453125
2017-10-16,13.244537353515625
2017-11-16,10.76385498046875
2017-12-16,7.478729248046875
