date,sst
2002-06-16,23.950927734375
2002-07-16,22.947021484375
2002-08-16,21.8221435546875
2002-09-16,22.26922607421875
2002-10-16,23.39532470703125
2002-11-16,23.0528564453125
2002-12-16,23.7501220703125
2003-01-16,24.676910400390625
2003-02-16,25.610443115234375
2003-03-16,25.742523193359375
2003-04-16,25.00860595703125
2003-05-16,25.5477294921875
2003-06-16,22.62603759765625
2003-07-16,22.338134765625
2003-08-16,23.115509033203125
2003-09-16,21.456756591796875
2003-10-16,23.252685546875
2003-11-16,23.03106689453125
2003-12-16,24.17047119140625
2004-01-16,24.104339599609375
2004-02-16,25.871368408203125
2004-03-16,24.77935791015625
2004-04-16,24.55419921875
2004-05-16,25.19561767578125
2004-06-16,22.333343505859375
2004-07-16,21.666046142578125
2004-08-16,21.64434814453125
2004-09-16,23.13568115234375
2004-10-16,23.66741943359375
2004-11-16,23.3411865234375
2004-12-16,22.555694580078125
2005-01-16,24.830596923828125
2005-02-16,24.82763671875
2005-03-16,25.0384521484375
2005-04-16,27.18359375
2005-05-16,23.5362548828125
2005-06-16,21.762786865234375
2005-07-16,22.4520263671875
2005-08-16,21.9420166015625
2005-09-16,22.3223876953125
2005-10-16,22.221527099609375
2005-11-16,23.841766357421875
2005-12-16,24.057769775390625
2006-01-16,24.97161865234375
2006-02-16,26.953460693359375
2006-03-16,26.24871826171875
2006-04-16,23.744140625
2006-05-16,23.657623291015625
2006-06-16,22.5262451171875
2006-07-16,22.062591552734375
2006-08-16,22.886383056640625
2006-09-16,23.09710693359375
2006-10-16,23.471832275390625
2006-11-16,23.482025146484375
2006-12-16,24.489410400390625
2007-01-16,24.83428955078125
2007-02-16,26.0732421875
2007-03-16,25.18572998046875
2007-04-16,25.12139892578125
2007-05-16,25.89422607421875
2007-06-16,24.302642822265625
2007-07-16,22.991485595703125
2007-08-16,22.23858642578125
2007-09-16,22.129608154296875
2007-10-16,22.12042236328125
2007-11-16,22.9493408203125
2007-12-16,23.20111083984375
2008-01-16,24.8365478515625
2008-02-16,26.107818603515625
2008-03-16,26.991912841796875
2008-04-16,25.6055908203125
2008-05-16,23.407958984375
2008-06-16,22.978240966796875
2008-07-16,23.479034423828125
2008-08-16,23.429351806640625
2008-09-16,23.2669677734375
2008-10-16,22.724334716796875
2008-11-16,22.767486572265625
2008-12-16,23.755096435546875
2009-01-16,24.92828369140625
2009-02-16,25.818756103515625
2009-03-16,25.88592529296875
2009-04-16,24.955078125
2009-05-16,24.1351318359375
2009-06-16,23.0838623046875
2009-07-16,22.953155517578125
2009-08-16,23.790069580078125
2009-09-16,22.215667724609375
2009-10-16,22.8778076171875
2009-11-16,22.776123046875
2009-12-16,23.698822021484375
2010-01-16,24.643402099609375
2010-02-16,26.546295166015625
2010-03-16,26.593414306640625
2010-04-16,26.839599609375
2010-05-16,25.86676025390625
2010-06-16,24.40814208984375
2010-07-16,23.926727294921875
2010-08-16,23.024993896484375
2010-09-16,22.779541015625
2010-10-16,22.28961181640625
2010-11-16,22.526885986328125
2010-12-16,24.116943359375
2011-01-16,25.507232666015625
2011-02-16,26.167144775390625
2011-03-16,25.38507080078125
2011-04-16,25.596221923828125
2011-05-16,24.2750244140625
2011-06-16,24.310516357421875
2011-07-16,24.5086669921875
2011-08-16,23.442718505859375
2011-09-16,22.7718505859375
2011-10-16,22.5982666015625
2011-11-16,22.595062255859375
2011-12-16,23.79205322265625
2012-01-16,25.56793212890625
2012-02-16,26.73760986328125
2012-03-16,27.36993408203125
2012-04-16,26.679107666015625
2012-05-16,25.56280517578125
2012-06-16,24.757293701171875
2012-07-16,22.75634765625
2012-08-16,21.96148681640625
2012-09-16,22.5228271484375
2012-10-16,22.592864990234375
2012-11-16,22.7098388671875
2012-12-16,24.2734375
2013-01-16,25.275970458984375
2013-02-16,26.37408447265625
2013-03-16,26.6265869140625
2013-04-16,24.48834228515625
2013-05-16,22.9884033203125
2013-06-16,23.60870361328125
2013-07-16,22.8763427734375
2013-08-16,22.424530029296875
2013-09-16,22.59063720703125
2013-10-16,23.29693603515625
2013-11-16,23.572662353515625
2013-12-16,23.662811279296875
2014-01-16,25.387969970703125
2014-02-16,24.939422607421875
2014-03-16,25.264007568359375
2014-04-16,25.526885986328125
2014-05-16,25.337646484375
2014-06-16,24.926239013671875
2014-07-16,24.2279052734375
2014-08-16,24.069091796875
2014-09-16,23.306121826171875
2014-10-16,24.053955078125
2014-11-16,23.810150146484375
2014-12-16,24.46661376953125
2015-01-16,24.674591064453125
2015-02-16,24.96881103515625
2015-03-16,25.838623046875
2015-04-16,27.142303466796875
2015-05-16,26.676239013671875
2015-06-16,26.09893798828125
2015-07-16,25.526031494140625
2015-08-16,23.1854248046875
2015-09-16,24.267913818359375
2015-10-16,23.715972900390625
2015-11-16,24.394012451171875
2015-12-16,25.656036376953125
2016-01-16,26.065521240234375
2016-02-16,27.04541015625
2016-03-16,27.34429931640625
2016-04-16,26.469757080078125
2016-05-16,25.538055419921875
2016-06-16,25.971771240234375
2016-07-16,24.798919677734375
2016-08-16,23.67462158203125
2016-09-16,24.723052978515625
2016-10-16,22.95013427734375
2016-11-16,22.841339111328125
2016-12-16,24.699310302734375
2017-01-16,26.3857421875
2017-02-16,27.88604736328125
2017-03-16,28.59442138671875
2017-04-16,26.8411865234375
2017-05-16,26.952667236328125
2017-06-16,26.060882568359375
2017-07-16,23.7523193359375
2017-08-16,23.012847900390625
2017-09-16,23.803985595703125
2017-10-16,23.5224609375
2017-11-16,23.138702392578125
2017-12-16,23.998077392578125
2018-01-16,25.61297607421875
