date,sst
2002-06-16,15.2227783203125
2002-07-16,17.8408203125
2002-08-16,17.6876220703125
2002-09-16,17.317108154296875
2002-10-16,17.012115478515625
2002-11-16,16.1719970703125
2002-12-16,15.583709716796877
2003-01-16,15.36077880859375
2003-02-16,14.97589111328125
2003-03-16,13.747344970703123
2003-04-16,12.863983154296877
2003-05-16,14.023468017578123
2003-06-16,16.7110595703125
2003-07-16,19.082733154296875
2003-08-16,18.74005126953125
2003-09-16,17.858001708984375
2003-10-16,18.217132568359375
2003-11-16,16.011077880859375
2003-12-16,14.6331787109375
2004-01-16,14.039337158203123
2004-02-16,13.40887451171875
2004-03-16,14.50262451171875
2004-04-16,15.0760498046875
2004-05-16,15.50164794921875
2004-06-16,16.715789794921875
2004-07-16,18.326019287109375
2004-08-16,18.94439697265625
2004-09-16,20.01885986328125
2004-10-16,17.97894287109375
2004-11-16,16.9034423828125
2004-12-16,15.16778564453125
2005-01-16,14.927337646484377
2005-02-16,14.821044921875
2005-03-16,15.26361083984375
2005-04-16,13.87109375
2005-05-16,15.33734130859375
2005-06-16,15.71734619140625
2005-07-16,17.5325927734375
2005-08-16,19.31927490234375
2005-09-16,18.095916748046875
2005-10-16,16.4654541015625
2005-11-16,16.400390625
2005-12-16,14.987762451171877
2006-01-16,13.484527587890623
2006-02-16,14.273895263671877
2006-03-16,12.3079833984375
2006-04-16,14.03076171875
2006-05-16,16.072265625
2006-06-16,17.798553466796875
2006-07-16,20.474212646484375
2006-08-16,20.42852783203125
2006-09-16,19.298828125
2006-10-16,17.79193115234375
2006-11-16,17.678955078125
2006-12-16,15.671142578125
2007-01-16,14.401092529296877
2007-02-16,14.628387451171877
2007-03-16,14.103485107421877
2007-04-16,13.71173095703125
2007-05-16,14.26263427734375
2007-06-16,16.32122802734375
2007-07-16,19.403564453125
2007-08-16,19.97406005859375
2007-09-16,18.270904541015625
2007-10-16,16.687713623046875
2007-11-16,15.849945068359377
2007-12-16,14.201141357421877
2008-01-16,13.4788818359375
2008-02-16,13.330108642578123
2008-03-16,13.537261962890623
2008-04-16,13.320159912109377
2008-05-16,14.8076171875
2008-06-16,17.558380126953125
2008-07-16,19.32330322265625
2008-08-16,20.13543701171875
2008-09-16,19.401763916015625
2008-10-16,18.030914306640625
2008-11-16,16.79119873046875
2008-12-16,14.913848876953123
2009-01-16,13.80523681640625
2009-02-16,13.70257568359375
2009-03-16,13.5399169921875
2009-04-16,14.062347412109377
2009-05-16,15.79022216796875
2009-06-16,17.11962890625
2009-07-16,18.517303466796875
2009-08-16,18.98236083984375
2009-09-16,19.820587158203125
2009-10-16,18.667510986328125
2009-11-16,17.0093994140625
2009-12-16,15.28289794921875
2010-01-16,15.05511474609375
2010-02-16,14.6734619140625
2010-03-16,14.06829833984375
2010-04-16,13.751800537109377
2010-05-16,13.361328125
2010-06-16,17.082427978515625
2010-07-16,17.108123779296875
2010-08-16,16.97369384765625
2010-09-16,17.16375732421875
2010-10-16,17.750091552734375
2010-11-16,15.97247314453125
2010-12-16,13.865631103515623
2011-01-16,13.67572021484375
2011-02-16,13.6822509765625
2011-03-16,13.1806640625
2011-04-16,14.017578125
2011-05-16,14.353729248046877
2011-06-16,16.00286865234375
2011-07-16,18.555145263671875
2011-08-16,18.262481689453125
2011-09-16,18.136932373046875
2011-10-16,17.3529052734375
2011-11-16,15.73345947265625
2011-12-16,14.702301025390623
2012-01-16,14.556640625
2012-02-16,13.883941650390623
2012-03-16,12.826141357421877
2012-04-16,13.282501220703123
2012-05-16,16.045745849609375
2012-06-16,17.5845947265625
2012-07-16,18.042572021484375
2012-08-16,19.960357666015625
2012-09-16,20.4898681640625
2012-10-16,19.572723388671875
2012-11-16,17.18182373046875
2012-12-16,15.71612548828125
2013-01-16,13.653076171875
2013-02-16,13.6419677734375
2013-03-16,13.89825439453125
2013-04-16,14.271026611328123
2013-05-16,16.8408203125
2013-06-16,18.5250244140625
2013-07-16,18.452667236328125
2013-08-16,18.198333740234375
2013-09-16,18.990753173828125
2013-10-16,18.47772216796875
2013-11-16,17.185089111328125
2013-12-16,15.4764404296875
2014-01-16,15.640655517578123
2014-02-16,14.914306640625
2014-03-16,15.3046875
2014-04-16,14.901123046875
2014-05-16,16.368499755859375
2014-06-16,18.79962158203125
2014-07-16,20.662139892578125
2014-08-16,19.963592529296875
2014-09-16,21.1634521484375
2014-10-16,21.093902587890625
2014-11-16,18.977783203125
2014-12-16,17.789459228515625
2015-01-16,16.308135986328125
2015-02-16,16.333709716796875
2015-03-16,16.203887939453125
2015-04-16,15.803466796875
2015-05-16,15.800537109375
2015-06-16,18.091033935546875
2015-07-16,20.014984130859375
2015-08-16,21.160736083984375
2015-09-16,22.494140625
2015-10-16,21.882659912109375
2015-11-16,18.649261474609375
2015-12-16,17.296905517578125
2016-01-16,15.446563720703123
2016-02-16,15.521453857421877
2016-03-16,15.441680908203123
2016-04-16,14.916015625
2016-05-16,15.694366455078123
2016-06-16,17.5216064453125
2016-07-16,20.7381591796875
2016-08-16,20.673583984375
2016-09-16,19.9822998046875
2016-10-16,18.65313720703125
2016-11-16,17.6917724609375
2016-12-16,15.150909423828123
2017-01-16,14.48358154296875
2017-02-16,14.3026123046875
2017-03-16,14.50543212890625
2017-04-16,14.1729736328125
2017-05-16,15.643096923828123
2017-06-16,17.916412353515625
2017-07-16,19.95318603515625
2017-08-16,20.385833740234375
2017-09-16,19.748870849609375
2017-10-16,19.564300537109375
2017-11-16,17.923797607421875
2017-12-16,15.99053955078125
2018-01-16,15.666534423828123
