date,sst
2002-06-16,11.425201416015625
2002-07-16,12.426361083984375
2002-08-16,13.42340087890625
2002-09-16,13.897979736328125
2002-10-16,13.68023681640625
2002-11-16,13.074951171875
2002-12-16,13.0711669921875
2003-01-16,13.0101318359375
2003-02-16,12.761474609375
2003-03-16,11.956085205078125
2003-04-16,11.50531005859375
2003-05-16,11.336181640625
2003-06-16,11.586334228515625
2003-07-16,12.2174072265625
2003-08-16,14.722259521484375
2003-09-16,14.50836181640625
2003-10-16,12.910400390625
2003-11-16,12.986907958984375
2003-12-16,12.797119140625
2004-01-16,12.39898681640625
2004-02-16,11.7315673828125
2004-03-16,12.060211181640625
2004-04-16,11.431915283203125
2004-05-16,11.789825439453125
2004-06-16,11.160247802734375
2004-07-16,13.55865478515625
2004-08-16,14.64044189453125
2004-09-16,13.950286865234375
2004-10-16,13.166473388671875
2004-11-16,14.090057373046875
2004-12-16,12.505401611328125
2005-01-16,12.8292236328125
2005-02-16,12.842376708984375
2005-03-16,13.71209716796875
2005-04-16,11.973358154296875
2005-05-16,13.45648193359375
2005-06-16,11.885101318359375
2005-07-16,13.08984375
2005-08-16,13.96600341796875
2005-09-16,13.74334716796875
2005-10-16,13.170867919921875
2005-11-16,13.0828857421875
2005-12-16,12.282745361328125
2006-01-16,12.218963623046875
2006-02-16,12.67401123046875
2006-03-16,11.457061767578125
2006-04-16,12.186981201171875
2006-05-16,12.229949951171875
2006-06-16,13.1473388671875
2006-07-16,14.245574951171875
2006-08-16,14.79608154296875
2006-09-16,14.029022216796875
2006-10-16,14.985595703125
2006-11-16,14.05169677734375
2006-12-16,12.43701171875
2007-01-16,11.101409912109375
2007-02-16,11.17669677734375
2007-03-16,10.955169677734375
2007-04-16,10.77191162109375
2007-05-16,10.95416259765625
2007-06-16,11.773193359375
2007-07-16,13.551513671875
2007-08-16,14.810302734375
2007-09-16,15.123748779296875
2007-10-16,13.452545166015625
2007-11-16,12.979248046875
2007-12-16,11.047607421875
2008-01-16,10.913055419921875
2008-02-16,11.033599853515625
2008-03-16,10.625518798828125
2008-04-16,9.8851318359375
2008-05-16,10.156097412109375
2008-06-16,11.543792724609375
2008-07-16,14.06732177734375
2008-08-16,13.9044189453125
2008-09-16,15.10162353515625
2008-10-16,13.6790771484375
2008-11-16,13.180084228515625
2008-12-16,11.8341064453125
2009-01-16,11.32354736328125
2009-02-16,11.5887451171875
2009-03-16,11.1917724609375
2009-04-16,9.76348876953125
2009-05-16,10.9617919921875
2009-06-16,13.640655517578125
2009-07-16,14.396240234375
2009-08-16,14.9188232421875
2009-09-16,14.73773193359375
2009-10-16,12.7705078125
2009-11-16,12.119171142578125
2009-12-16,11.82373046875
2010-01-16,12.5428466796875
2010-02-16,12.63427734375
2010-03-16,12.3704833984375
2010-04-16,11.608001708984375
2010-05-16,10.457427978515625
2010-06-16,11.905181884765625
2010-07-16,13.186004638671875
2010-08-16,13.57147216796875
2010-09-16,13.90533447265625
2010-10-16,13.056640625
2010-11-16,12.685943603515625
2010-12-16,12.100250244140625
2011-01-16,11.542694091796875
2011-02-16,11.46612548828125
2011-03-16,11.1884765625
2011-04-16,11.2059326171875
2011-05-16,10.8397216796875
2011-06-16,12.286834716796875
2011-07-16,13.31524658203125
2011-08-16,14.0538330078125
2011-09-16,14.348114013671875
2011-10-16,14.770294189453125
2011-11-16,12.410491943359375
2011-12-16,12.002716064453125
2012-01-16,11.62884521484375
2012-02-16,11.133087158203125
2012-03-16,9.994140625
2012-04-16,11.338775634765625
2012-05-16,11.15399169921875
2012-06-16,11.88104248046875
2012-07-16,13.19879150390625
2012-08-16,13.97601318359375
2012-09-16,13.9112548828125
2012-10-16,14.616180419921875
2012-11-16,14.3948974609375
2012-12-16,13.581390380859375
2013-01-16,11.8177490234375
2013-02-16,10.846038818359375
2013-03-16,10.5799560546875
2013-04-16,10.382598876953125
2013-05-16,11.2108154296875
2013-06-16,12.281036376953125
2013-07-16,13.84716796875
2013-08-16,14.4920654296875
2013-09-16,14.486053466796875
2013-10-16,12.15142822265625
2013-11-16,12.117523193359375
2013-12-16,11.774749755859375
2014-01-16,12.291534423828125
2014-02-16,11.757598876953125
2014-03-16,12.744720458984375
2014-04-16,12.01226806640625
2014-05-16,11.675262451171875
2014-06-16,12.390045166015625
2014-07-16,15.0894775390625
2014-08-16,16.70672607421875
2014-09-16,17.3560791015625
2014-10-16,16.444549560546875
2014-11-16,15.601104736328125
2014-12-16,15.406463623046875
2015-01-16,13.82342529296875
2015-02-16,14.16326904296875
2015-03-16,13.38934326171875
2015-04-16,11.2867431640625
2015-05-16,11.44000244140625
2015-06-16,13.40313720703125
2015-07-16,16.4801025390625
2015-08-16,17.31890869140625
2015-09-16,16.0594482421875
2015-10-16,17.1474609375
2015-11-16,14.00323486328125
2015-12-16,13.814453125
2016-01-16,13.238983154296875
2016-02-16,13.16033935546875
2016-03-16,13.028106689453125
2016-04-16,11.88031005859375
2016-05-16,12.10003662109375
2016-06-16,13.052734375
2016-07-16,13.37847900390625
2016-08-16,15.192840576171875
2016-09-16,14.344329833984375
2016-10-16,14.35797119140625
2016-11-16,14.89111328125
2016-12-16,12.20330810546875
2017-01-16,12.0360107421875
2017-02-16,12.591583251953125
2017-03-16,12.529815673828125
2017-04-16,11.95318603515625
2017-05-16,11.435394287109375
2017-06-16,13.04278564453125
2017-07-16,13.65350341796875
2017-08-16,15.64666748046875
2017-09-16,16.155792236328125
2017-10-16,13.624359130859375
2017-11-16,14.7919921875
2017-12-16,13.41943359375
2018-01-16,12.8389892578125
