date,sst
2002-06-16,12.30364990234375
2002-07-16,12.89190673828125
2002-08-16,13.6361083984375
2002-09-16,13.119384765625
2002-10-16,13.50390625
2002-11-16,12.87799072265625
2002-12-16,13.413909912109375
2003-01-16,13.259246826171875
2003-02-16,12.9404296875
2003-03-16,12.445587158203125
2003-04-16,12.07135009765625
2003-05-16,12.088287353515625
2003-06-16,12.877410888671875
2003-07-16,13.3699951171875
2003-08-16,15.57989501953125
2003-09-16,16.19659423828125
2003-10-16,13.139434814453125
2003-11-16,13.8919677734375
2003-12-16,13.027557373046875
2004-01-16,12.518707275390625
2004-02-16,11.896453857421875
2004-03-16,12.6337890625
2004-04-16,11.924163818359375
2004-05-16,11.99688720703125
2004-06-16,11.960235595703125
2004-07-16,14.00067138671875
2004-08-16,14.51763916015625
2004-09-16,14.385284423828125
2004-10-16,14.389251708984375
2004-11-16,14.5411376953125
2004-12-16,13.049407958984375
2005-01-16,13.496612548828125
2005-02-16,13.381439208984375
2005-03-16,14.258941650390625
2005-04-16,12.610870361328125
2005-05-16,13.473358154296875
2005-06-16,12.37493896484375
2005-07-16,13.9283447265625
2005-08-16,14.885223388671875
2005-09-16,14.093170166015625
2005-10-16,12.848236083984375
2005-11-16,12.77813720703125
2005-12-16,12.223297119140625
2006-01-16,12.352203369140625
2006-02-16,11.863189697265625
2006-03-16,11.749755859375
2006-04-16,12.677215576171875
2006-05-16,12.641265869140625
2006-06-16,13.0390625
2006-07-16,14.834625244140625
2006-08-16,15.876922607421875
2006-09-16,14.716033935546875
2006-10-16,15.213287353515625
2006-11-16,14.242950439453125
2006-12-16,13.014923095703125
2007-01-16,11.7369384765625
2007-02-16,12.20611572265625
2007-03-16,11.83428955078125
2007-04-16,11.098114013671875
2007-05-16,11.482391357421875
2007-06-16,12.59698486328125
2007-07-16,13.99346923828125
2007-08-16,14.408050537109375
2007-09-16,15.09600830078125
2007-10-16,14.01983642578125
2007-11-16,13.20654296875
2007-12-16,11.512969970703125
2008-01-16,11.48626708984375
2008-02-16,11.2366943359375
