date,sst
2002-06-16,14.209991455078125
2002-07-16,15.555389404296875
2002-08-16,15.389251708984375
2002-09-16,15.178253173828125
2002-10-16,15.4134521484375
2002-11-16,15.0458984375
2002-12-16,14.543670654296875
2003-01-16,14.2982177734375
2003-02-16,14.016021728515625
2003-03-16,12.8035888671875
2003-04-16,12.225494384765625
2003-05-16,12.5648193359375
2003-06-16,14.320648193359375
2003-07-16,16.0404052734375
2003-08-16,16.041290283203125
2003-09-16,15.962921142578125
2003-10-16,16.789337158203125
2003-11-16,14.903564453125
2003-12-16,13.72662353515625
2004-01-16,13.14117431640625
2004-02-16,12.637451171875
2004-03-16,13.315155029296875
2004-04-16,12.79180908203125
2004-05-16,13.2874755859375
2004-06-16,13.94342041015625
2004-07-16,15.83807373046875
2004-08-16,16.599334716796875
2004-09-16,17.978363037109375
2004-10-16,16.05084228515625
2004-11-16,15.321990966796875
2004-12-16,14.30938720703125
2005-01-16,14.130157470703125
2005-02-16,13.9776611328125
2005-03-16,14.62213134765625
2005-04-16,12.8558349609375
2005-05-16,13.376129150390625
2005-06-16,13.3199462890625
2005-07-16,15.095062255859375
2005-08-16,17.2437744140625
2005-09-16,15.93804931640625
2005-10-16,14.545928955078125
2005-11-16,14.52392578125
2005-12-16,14.010040283203125
2006-01-16,12.746337890625
2006-02-16,13.063751220703125
2006-03-16,11.885101318359375
2006-04-16,13.074615478515625
2006-05-16,14.4488525390625
2006-06-16,15.3702392578125
2006-07-16,17.8831787109375
2006-08-16,18.5240478515625
2006-09-16,17.39886474609375
2006-10-16,16.464508056640625
2006-11-16,15.9781494140625
2006-12-16,14.5361328125
2007-01-16,13.349639892578125
2007-02-16,13.66845703125
2007-03-16,12.994110107421875
2007-04-16,12.336883544921875
2007-05-16,12.93414306640625
2007-06-16,14.604583740234375
2007-07-16,16.896087646484375
2007-08-16,17.673370361328125
2007-09-16,16.52325439453125
2007-10-16,15.2596435546875
2007-11-16,14.794647216796875
2007-12-16,13.0921630859375
2008-01-16,12.64312744140625
2008-02-16,12.548370361328125
2008-03-16,12.270263671875
2008-04-16,11.584259033203125
2008-05-16,12.31854248046875
2008-06-16,14.920166015625
2008-07-16,17.14129638671875
2008-08-16,17.90478515625
2008-09-16,17.6826171875
2008-10-16,16.3409423828125
2008-11-16,16.104705810546875
2008-12-16,13.9697265625
2009-01-16,13.385223388671875
2009-02-16,13.13140869140625
2009-03-16,12.7674560546875
2009-04-16,12.243743896484375
2009-05-16,13.717041015625
2009-06-16,15.705291748046875
2009-07-16,16.566192626953125
2009-08-16,16.756622314453125
2009-09-16,18.17095947265625
2009-10-16,16.724578857421875
2009-11-16,15.546783447265625
2009-12-16,14.114349365234375
2010-01-16,14.35003662109375
2010-02-16,13.7286376953125
2010-03-16,13.43402099609375
2010-04-16,12.72137451171875
2010-05-16,12.279937744140625
2010-06-16,14.354278564453125
2010-07-16,15.515655517578125
2010-08-16,15.12109375
2010-09-16,15.16107177734375
2010-10-16,16.148223876953125
2010-11-16,14.479278564453125
2010-12-16,13.02215576171875
2011-01-16,13.124267578125
2011-02-16,12.986297607421875
2011-03-16,12.213134765625
2011-04-16,12.4754638671875
2011-05-16,12.3265380859375
2011-06-16,13.918060302734375
2011-07-16,16.60211181640625
2011-08-16,16.315765380859375
2011-09-16,16.9249267578125
2011-10-16,16.19647216796875
2011-11-16,14.924560546875
2011-12-16,13.874725341796875
2012-01-16,13.7431640625
2012-02-16,12.891448974609375
2012-03-16,11.952117919921875
2012-04-16,12.17059326171875
2012-05-16,13.108428955078125
2012-06-16,14.824676513671875
2012-07-16,15.830474853515625
2012-08-16,17.95135498046875
2012-09-16,18.3570556640625
2012-10-16,18.3773193359375
2012-11-16,16.5302734375
2012-12-16,14.851715087890625
2013-01-16,12.983917236328125
2013-02-16,12.88702392578125
2013-03-16,13.032928466796875
2013-04-16,12.714447021484375
2013-05-16,14.07708740234375
2013-06-16,15.49310302734375
2013-07-16,16.75286865234375
2013-08-16,16.136383056640625
2013-09-16,16.601593017578125
2013-10-16,16.84149169921875
2013-11-16,16.302642822265625
2013-12-16,14.36614990234375
2014-01-16,14.65203857421875
2014-02-16,13.767974853515625
2014-03-16,14.08984375
2014-04-16,13.28070068359375
2014-05-16,14.164642333984375
2014-06-16,16.168426513671875
2014-07-16,18.97625732421875
2014-08-16,18.43609619140625
2014-09-16,19.062347412109375
2014-10-16,19.3262939453125
2014-11-16,17.931427001953125
2014-12-16,16.736785888671875
2015-01-16,15.541473388671875
2015-02-16,15.61199951171875
2015-03-16,15.021209716796875
2015-04-16,14.10565185546875
2015-05-16,14.00579833984375
2015-06-16,15.849151611328125
2015-07-16,18.28173828125
2015-08-16,19.063079833984375
2015-09-16,20.947998046875
2015-10-16,20.423797607421875
2015-11-16,16.935333251953125
2015-12-16,16.050262451171875
2016-01-16,14.552886962890625
2016-02-16,14.6746826171875
2016-03-16,14.36767578125
2016-04-16,13.666351318359375
2016-05-16,14.0894775390625
2016-06-16,15.46185302734375
2016-07-16,18.11407470703125
2016-08-16,18.5213623046875
2016-09-16,17.622589111328125
2016-10-16,17.002227783203125
2016-11-16,16.201171875
2016-12-16,14.018310546875
2017-01-16,13.733367919921875
2017-02-16,13.59906005859375
2017-03-16,13.540283203125
2017-04-16,12.75677490234375
2017-05-16,13.363861083984375
2017-06-16,15.3262939453125
2017-07-16,17.802276611328125
2017-08-16,18.19317626953125
2017-09-16,18.2108154296875
2017-10-16,17.472381591796875
2017-11-16,16.47528076171875
2017-12-16,15.161773681640625
2018-01-16,14.56396484375
