date,sst
2002-06-16,0.539154052734375
2002-07-16,4.602752685546875
2002-08-16,6.530487060546875
2002-09-16,4.8875732421875
2002-10-16,2.921844482421875
2002-11-16,0.082000732421875
2002-12-16,-1.7999267578125
2003-01-16,-1.799957275390625
2003-02-16,-1.7999267578125
2003-03-16,-1.799957275390625
2003-04-16,-1.7999267578125
2003-05-16,-1.7998046875
2003-06-16,1.076690673828125
2003-07-16,4.711212158203125
2003-08-16,4.604248046875
2003-09-16,4.32122802734375
2003-10-16,3.24334716796875
2003-11-16,0.343597412109375
2003-12-16,-1.799346923828125
2004-01-16,-1.799652099609375
2004-02-16,-1.7999267578125
2004-03-16,-1.798858642578125
2004-04-16,-1.7999267578125
2004-05-16,-1.799285888671875
2004-06-16,0.337615966796875
2004-07-16,6.49224853515625
2004-08-16,8.775360107421875
2004-09-16,7.165252685546875
2004-10-16,2.994293212890625
2004-11-16,0.074554443359375
2004-12-16,-1.797637939453125
2005-01-16,-1.7998046875
2005-02-16,-1.7999267578125
2005-03-16,-1.799957275390625
2005-04-16,-1.7999267578125
2005-05-16,-1.799835205078125
2005-06-16,0.046295166015625
2005-07-16,6.127532958984375
2005-08-16,7.80303955078125
2005-09-16,6.27508544921875
2005-10-16,4.242645263671875
2005-11-16,0.62933349609375
2005-12-16,-1.799957275390625
2006-01-16,-1.799957275390625
2006-02-16,-1.79986572265625
2006-03-16,-1.799957275390625
2006-04-16,-1.7999267578125
2006-05-16,-1.797637939453125
2006-06-16,-1.157867431640625
2006-07-16,3.074310302734375
2006-08-16,4.597198486328125
2006-09-16,4.61224365234375
2006-10-16,2.877471923828125
2006-11-16,0.51751708984375
2006-12-16,-1.072174072265625
2007-01-16,-1.799957275390625
2007-02-16,-1.7999267578125
2007-03-16,-1.799957275390625
2007-04-16,-1.7999267578125
2007-05-16,-1.799957275390625
2007-06-16,-0.798370361328125
2007-07-16,7.609893798828125
2007-08-16,9.87225341796875
2007-09-16,8.30072021484375
2007-10-16,3.79144287109375
2007-11-16,0.592254638671875
2007-12-16,-1.321319580078125
2008-01-16,-1.7999267578125
2008-02-16,-1.7999267578125
2008-03-16,-1.799957275390625
2008-04-16,-1.7999267578125
2008-05-16,-1.79986572265625
2008-06-16,-1.79559326171875
2008-07-16,0.7750244140625
2008-08-16,3.966552734375
2008-09-16,4.944244384765625
2008-10-16,1.950225830078125
2008-11-16,-0.51153564453125
2008-12-16,-1.799652099609375
2009-01-16,-1.799957275390625
2009-02-16,-1.7999267578125
2009-03-16,-1.799957275390625
2009-04-16,-1.7996826171875
2009-05-16,-1.7999267578125
2009-06-16,-1.505889892578125
2009-07-16,4.016387939453125
2009-08-16,6.156219482421875
2009-09-16,4.634857177734375
2009-10-16,2.650970458984375
2009-11-16,-0.163360595703125
2009-12-16,-1.7996826171875
2010-01-16,-1.799957275390625
2010-02-16,-1.7999267578125
2010-03-16,-1.799957275390625
2010-04-16,-1.7999267578125
2010-05-16,-1.7998046875
2010-06-16,-1.376556396484375
2010-07-16,1.848297119140625
2010-08-16,5.38897705078125
2010-09-16,6.761077880859375
2010-10-16,4.122802734375
2010-11-16,0.596221923828125
2010-12-16,-1.635711669921875
2011-01-16,-1.79986572265625
2011-02-16,-1.7999267578125
2011-03-16,-1.799957275390625
2011-04-16,-1.7999267578125
2011-05-16,-1.7999267578125
2011-06-16,-0.650634765625
2011-07-16,3.439971923828125
2011-08-16,5.88189697265625
2011-09-16,5.7882080078125
2011-10-16,3.78875732421875
2011-11-16,0.048828125
2011-12-16,-1.797882080078125
2012-01-16,-1.799957275390625
2012-02-16,-1.7999267578125
2012-03-16,-1.799957275390625
2012-04-16,-1.7999267578125
2012-05-16,-1.7999267578125
2012-06-16,-1.6826171875
2012-07-16,2.4449462890625
2012-08-16,5.825653076171875
2012-09-16,4.965240478515625
2012-10-16,1.9693603515625
2012-11-16,-1.0029296875
2012-12-16,-1.79931640625
2013-01-16,-1.799957275390625
2013-02-16,-1.7999267578125
2013-03-16,-1.799957275390625
2013-04-16,-1.7998046875
2013-05-16,-1.79986572265625
2013-06-16,-1.29962158203125
2013-07-16,4.7659912109375
2013-08-16,5.86871337890625
2013-09-16,4.684112548828125
2013-10-16,2.31689453125
2013-11-16,-0.73028564453125
2013-12-16,-1.691802978515625
2014-01-16,-1.799957275390625
2014-02-16,-1.7999267578125
2014-03-16,-1.799957275390625
2014-04-16,-1.796600341796875
2014-05-16,-1.77032470703125
2014-06-16,-1.190338134765625
2014-07-16,3.965545654296875
2014-08-16,6.785736083984375
2014-09-16,5.17852783203125
2014-10-16,2.268218994140625
2014-11-16,0.598052978515625
2014-12-16,-1.5103759765625
2015-01-16,-1.799957275390625
2015-02-16,-1.7999267578125
2015-03-16,-1.799957275390625
2015-04-16,-1.7999267578125
2015-05-16,-1.79925537109375
2015-06-16,0.750762939453125
2015-07-16,6.320892333984375
2015-08-16,7.10272216796875
2015-09-16,4.501312255859375
2015-10-16,3.447113037109375
2015-11-16,0.87811279296875
2015-12-16,-1.64788818359375
2016-01-16,-1.799957275390625
2016-02-16,-1.7999267578125
2016-03-16,-1.799957275390625
2016-04-16,-1.798919677734375
2016-05-16,-1.799713134765625
2016-06-16,-0.18243408203125
2016-07-16,7.44677734375
2016-08-16,7.894927978515625
2016-09-16,5.663330078125
2016-10-16,4.78173828125
2016-11-16,2.870361328125
2016-12-16,-0.426361083984375
2017-01-16,-1.799957275390625
2017-02-16,-1.7999267578125
2017-03-16,-1.799957275390625
2017-04-16,-1.7999267578125
2017-05-16,-1.771453857421875
